sample_id,image_file,language,split,split_row,label,duplicate_group,text_sha256
zh-022093,a7e380ee6c45dafb54cd4ba0d01ba4a9.jpeg,zh,train,17672,1,22071,14c4e44ef747f72cc57e18ff2588259f66389ccaa4ac73f44a2da7ca91d47184
zh-022094,41ceb3e291dcd2fabcaa27d2616931d0.jpg,zh,train,17673,2,22072,2e1e424ddc4ea216c9c20a2637d28c5812ed03ca12fccb7aed672945e532ad90
zh-022095,e65a7368f8d3f5ff8f447c2742f94098.jpg,zh,train,17674,2,22073,7cd2f0daf33278797d2726cc8cee27103eb10b746dc8c8bb6843fa71ea668117
zh-022096,6afbe439955cf2a452fb3bcb39956642.jpg,zh,train,17675,1,22074,eb73f71915d46fbc3fe8d034c483cc608f37bb2a8886bb405e4dde8927ae6ccf
zh-022098,ef441e808913d8b290a748046036960f.jpg,zh,train,17676,0,22076,c0064462e0139d17cb3b4b7fc2694ac113b5bd4a718d9320897e12a1589b9bb0
zh-022100,70b2b7419ae8f78ecfad76ff776af190.jpg,zh,train,17677,2,22078,99d2cb53b7739e246c64f9f328aafeb7aaecfa2005015d9d73ff30db231ed28d
zh-022101,746c721ff64011a6bd23cd41b6d5fd3a.jpg,zh,train,17678,2,22079,462d5a35fd2df5a2bbbb01a476f107cb354049471d77893f41d918966cb272e8
zh-022102,888022957073d6c0c8a31822d84dfa0d.jpg,zh,train,17679,1,22080,d72b2f65a5836d2370efcbd52d10e8caa54dad6c84fa632735443b21d84b80d1
zh-022103,c9ea09bafc3178889c09add9c71907ac.jpg,zh,train,17680,2,22081,b939f46e549579e9509b7d8c421056f2d36756eff8c00624ce5a54d026b72766
zh-022104,c82865f900b0782d00b6a355a2fd3716.jpg,zh,train,17681,2,22082,7c750df1dac5a6e26e59d93d26647bdf3f2388c1f6ec96190c0a89fe4304d50d
zh-022105,af22038caf02b7520fab1e9ed79749e2.jpg,zh,train,17682,1,22083,ea64684abde78fb54b8cece60a477e4f651e0694a929be9b0f0fa891ce777380
zh-022106,afa75c1dc58f4b2ee93875b501a2f7d4.jpg,zh,train,17683,0,22084,b772d421ac3eb7d4ac6955545a30f4fee80268da531ea8d3a36d897178bca805
zh-022107,7763e965769c06402b25ee59dab035b5.jpg,zh,train,17684,1,22085,033c671f3d7ddbf0cefe9274c653498e83745f06be154a0b87bf11d6ecf87160
zh-022108,9081c53d6ceb90f62768a3025bbfc2c2.jpg,zh,train,17685,2,22086,3a6668e2f0ac45455ece9f0e386063e14cf59b6daa99db02c6a5e7a6f437ffaf
zh-022110,8ad134f161ef1ed81aad67e02c0c02f5.jpg,zh,train,17686,0,22088,24813ca5c2c959389596ace7f3d86492a4681816fc4021f934152f3272a07e23
zh-022111,a1666e50c7306d8db34172da46268ff5.jpg,zh,train,17687,0,22089,3345223641b473fd966256a1ac286087662a6de7a7320387e96f8bd243df0a5a
zh-022113,727e8e9b722de4c47fac841ee378d6c7.jpg,zh,train,17688,2,22091,7034352a2f2d8173ac87e885dd4672fd70d6920a88786e170ead4fac3ad32a8b
zh-022114,53defd4d81a9a1c87ad66af45355072d.jpg,zh,train,17689,2,22092,60db2d63d0a1dc8deb9a12988e7f9710361889350f350583bb1a01d572eda4ee
zh-022115,0895a37ae5c71f721ba8e4fa8bae3684.jpg,zh,train,17690,1,22093,a6a9c1f821cca7d3908c90e11fa3a9d66b952393605426e4dc5dae9382537c33
zh-022116,b1b9ebeb904101e63aae848195497ff7.jpg,zh,train,17691,0,22094,4f2dec506b5e8822e8e02ebc09e1c5b8e652086f247b6b2e9d948bdda18a3ffd
zh-022117,5058a448cea64641d6b90ebe2cead487.jpg,zh,train,17692,1,22095,18188a19ac847579b5c9031ec1728066755efbf4c37c3d32aed5120245f19d0f
zh-022118,7f362af1bbf16fcfe5e5f6190bc82950.jpg,zh,train,17693,0,22096,b488fe7e5b855e93e5a4e9271d903c89b5b38564b05d73eb9e3f3b695a87e7f7
zh-022120,a77abd45186169a82cee0f4ccb11e186.jpg,zh,train,17694,0,22098,de3fa71c08b69443905f7eb173ac2cc91a06354f8f71dcd487e786499bb060ed
zh-022121,0dc4680efd2cdd00c6fe5e6de4d27df4.jpg,zh,train,17695,0,22099,8c218c26b6d1f185e594d8dcd7c297085ebfcfe89f03a599688cb23c54f5bc4a
zh-022122,034503712e03d47562871008483a1993.jpg,zh,train,17696,2,22100,1f3c3b77afdf95932c04c63c277be39c1017b9fc7a839aaf8664a5b664ac93ec
zh-022123,41237cc69ff77b57f21e3110e690f128.jpg,zh,train,17697,2,22101,d4e0f354b25a52986ba31df8a91a032126c6ed5cb00765ead09f8ce651047389
zh-022125,ace973cee2bdaed9fa190bf63bf0a8c3.jpg,zh,train,17698,1,22103,4e21ac63bbc14a09c58c60cdfbfd25f073a1021a6543b017f44f2f099040af3e
zh-022126,63999f7aa7e16a6168e2e0f1a997f97d.jpg,zh,train,17699,1,22104,fcac21a49ca251662ab3d360fddf741582bbdb09fd40a14c09a2e7649570266a
zh-022128,7d128946c3924b1995851f98cad5413a.jpg,zh,train,17700,1,22106,896f25bdcc30a664db17a38e49c35efabf7673acd0dd406323125bd27be210e6
zh-022129,3a3ff8530f6f515ee893da510ed80f9d.jpg,zh,train,17701,1,22107,ea47fbf2eb50fddc5c29df646d870b3dd547572a71523a118293406fd6c3f55c
zh-022130,c00b37e405f994e912ee2ca89ed7f0a3.jpeg,zh,train,17702,0,22108,b85d922cb7a165cbb60ac6413f3bbe4bb31cf5da9afc09a3553662cebf7159cf
zh-022131,ed6f686ae4511c6642073deb2a3db0d9.jpg,zh,train,17703,1,22109,d5c5c0b8f7f777d4a500207bcece493a7d728e037fa155ee303f432763522932
zh-022132,3fb51f0f4aa777e4e4a7bfdc6f374677.jpg,zh,train,17704,1,22110,2b754cf0083896d56971238ab06b685fdcffe646f17f8c20f438a3d46e7546b5
zh-022133,74e55f9ca5c704ad0f8120f77ed56cae.jpg,zh,train,17705,1,22111,7c32685cab772699e3943759e1c83de7739cd62008bd54b6312f0b25ac906493
zh-022134,3a01ed1fb5959197f8b0d8ce930c14d6.jpg,zh,train,17706,1,22112,1462c433cf69a1caf24662b0028387d12279d43b3ca97e94d7b4f229125642b1
zh-022137,6d8fbb64e08fa65bd576c197e76ce134.jpg,zh,train,17707,0,22115,400b9f7b83d23911da311f0ba0f9335af78f24f3516dd489d7904b92d34e79a9
zh-022139,c4cdc505a4f637486496305c400a16f5.jpg,zh,train,17708,1,22117,080319fa0bffb39412f5a99260c2fbb193ee936a6788404564cf35083f28e73f
zh-022140,7e61f89d6aec124316b98823b2927aa5.jpg,zh,train,17709,1,22118,0507220f70418cfc9bb5cb29913cf89ff4d5cf5c3b55c9f2305963dde3a8e68c
zh-022141,68872e9eac8ba5f39ffdc45919a42af8.jpg,zh,train,17710,0,22119,20f6558d085b78c2b0fb136cbe661a277716eb2b07e009ac56952dd9f72d5407
zh-022142,359166e0decdde0711404b619037b1b8.jpg,zh,train,17711,0,22120,9e69ab674dbd80f19468a00b42fda104cd7ffe4d2faa571fb5a187cd94ed20dd
zh-022143,bd7e67146b84705100a120daa40e13a2.jpg,zh,train,17712,1,22121,80dcf2e9646157e964e559d0313dc7e35aeb23025257e9035ad0debed0f3c8c5
zh-022144,892b0129b6f483ac753188562672b41b.jpg,zh,train,17713,0,22122,364f88fa05e3e8438ca8361f21dca9c6e7d2ce3d2009405a41b3ff79fc890f4b
zh-022145,23751e66b083804320fd73e50b3d0e56.jpg,zh,train,17714,1,22123,c1e8ed820c043f3ffaa1abf48d3105a8d375333ad7375f06e269cd5ff5b12516
zh-022147,ab1623f1f641d7a4c6b84a466a46bcbf.jpg,zh,train,17715,1,22125,0b13fdda5983bdd6b1c06ffa2677172aacf3834d82c3932865136feec129d159
zh-022149,64f956fcd3924dc396b477344d0dbe73.jpg,zh,train,17716,0,22127,aaa5707fd6d3f19ec19514e76c72436579876c214b1ca45222ea2373c6b82c42
zh-022150,6689e4b80583f9d4544036c2926a5b1c.jpg,zh,train,17717,2,22128,68273be23597e0c777bb0101a8dc015e9d4ed42e3b94bdbdf501fdef573fcbaa
zh-022151,7d4ed6bec31f4afc46e97481e1bd6f82.jpg,zh,train,17718,1,22129,aa4d81adcacd389e34747c828727be36f10a90c9752f85ed3709b0ed08f1bc76
zh-022152,b11e05cba155ac1bd58caf2ca8a16a3b.jpg,zh,train,17719,1,22130,ce7a028feca5bbc80a91f455c6202958a4bdcf73d605a86a254e29a98f54c2bc
zh-022153,97112b005fe016b7169784f0d0e4c55f.jpg,zh,train,17720,0,22131,cd4225d0141427df7b45a50918abed7783273a3b15d6fe4ecef0a1c3b5459571
zh-022154,c8740765ff71c816c68ccf1d77e70443.jpg,zh,train,17721,2,22132,f8a74fbf59b2d16a29ece5a6d9238ca5d678862e18e6742ea284a34587d7c9a8
zh-022155,122361f9c91de5815e3a18afed84f7b2.jpg,zh,train,17722,2,22133,2ce20b4770840f9968772e9c671d4373c328b5b2f69cf2e7bd2eec315b6492c4
zh-022157,2403329e61bbb4618ff8403a422c356d.jpg,zh,train,17723,1,22135,da5487ab72ceb6dc4cebfabf2638b8bd15ad5e0451ff93949ef1061bb684dd43
zh-022158,e1ab757aa4ae0b5cc8ee1a3e9a26a7be.jpg,zh,train,17724,1,22136,630bdcb67beafbb5528217cd6f34c601818c18ed573a8c5a0b2d5214b91ad010
zh-022159,01de26882a02be191ec2e75a251f18dd.jpg,zh,train,17725,2,22137,f7f743cc6adb00a5cd8def4a8c94efcb0ad256e24df4968346115d87c652d37b
zh-022160,8bacb82d767fb1d6d646e96b0b12516f.jpg,zh,train,17726,0,22138,d4bd1a1047e8c4e8788bd77a1ca0cc3b3264155ed8ae410ad9c08b46cf3bf8a6
zh-022162,06d43cfa69fd70fbe72a8b2302222221.jpg,zh,train,17727,1,22140,3914db5de19d81bcf0900da7a36caf20e347b469502baafea4ea013297094c03
zh-022163,8f139a1d0c02533b9d7bc431e1ee474e.jpeg,zh,train,17728,2,22141,504298812c0d35660496f8f619572bd3d65aed4951d4ff8ca570c859f07194bf
zh-022164,6451a61cbd78721b5cfb75677ccc2757.jpg,zh,train,17729,2,22142,66b1d1ccf3b61b8cf542ae17addd3ccb098211a766de296eaf237763cb33ee89
zh-022166,8eeeabb910348fff91e4a58ca29a4766.jpg,zh,train,17730,1,22144,e8d34637cdc4ce329ef9a60a59ac2dd51faa63ed80b11f43fbbdc6480e5218d3
zh-022167,d40e1845b80983e1f268f7bafd6b05b9.jpg,zh,train,17731,2,22145,a63602c4d7408b3ba331e39856916d65f4f4b5c85ee85303e36033ea7c406c3f
zh-022168,35527ebf0c093d291ff1b8a96fbaff45.jpg,zh,train,17732,0,22146,555f00ef7d3ab420bb139d96ae6d9c39888066f872228cddc081c4d2c6e1e1d1
zh-022169,542941574850bfb8761873bbc399b7e9.jpg,zh,train,17733,0,22147,1d3cd428c79ed28e569c382f41cd795f6c1fca900049b1a28b376babdd8a79af
zh-022170,ed6ef5e7459a1c7808761bba64e14b0c.jpg,zh,train,17734,0,22148,67e482e20231fa6e4d1ef102bd728335826b0ffc6a5b2c9f4f398867c2be06b5
zh-022172,f0d4c049295181b7296c77454ebcd169.jpg,zh,train,17735,1,22150,e4a71fa311fd71db02caaeb3feb0f776c0afee7b42b3b5e4666b5d1a8bbb3827
zh-022173,e2893a90ec142438a5e61474fff3e7fd.jpg,zh,train,17736,0,22151,b9baa4afb629f2a6a7e16fe4f23549c727fd42b6d7acf4d1b39e145883e3c1d9
zh-022174,6421405b0faf496f25d91e573a25cc15.jpg,zh,train,17737,1,22152,a57da9daf054840096c697e7d0a4d71f90041c5e5f7c24089afd56b9b7ecc5c4
zh-022175,6b6f11838a60c6bd923c58627d210201.jpg,zh,train,17738,1,22153,3d9d00172c92857f6d22bbb9e95955684b14acd3b884d2ad4c5fd1d7b768e2be
zh-022176,76136c3e3687cc2e845effbb2476f5c6.jpg,zh,train,17739,0,22154,afc1e6f9062688fe19d8c7dfb63512c30ef3d3d94ebf8a1af99d9f33fd6b0e54
zh-022177,0e6b6896edf75a141a5fce2b61277a36.jpg,zh,train,17740,1,22155,ae6c75a33163f1b26396d25f0eada4ae82a0369caeb5c08eef0487e9291a5250
zh-022178,bbf2ab36534344a484855ea68395ee40.jpg,zh,train,17741,0,22156,c1191a551aedd804764dd2aa046784e7c1829c3b4129245e97d65cf5750b80e7
zh-022179,8fc738a2d3df3a1ae2e8087b7ff55290.jpg,zh,train,17742,0,22157,14efe0811b8af0681094acffe3762a9ef5585187fb23b2b6c0e955e4ee556666
zh-022181,81542996eac86dfba0cec1cb43eabd94.jpg,zh,train,17743,1,22159,ea14e1e3a86f4afdae3d7a8793cd1b1ac0a4b68d36ddabad06590067d2435a97
zh-022183,d8fdd7a906308e1597ef722205c05b57.jpg,zh,train,17744,0,22161,58f4ff76b6c0249023a1451e946ab363d127395a9d7fa842345d2e3581814c0b
zh-022185,699d7da7a7ece6022277c0a115248594.jpg,zh,train,17745,2,22163,59f37cbcbabb0ab580f68a336d41b0543959888e047bdbae40cc025b761ae128
zh-022186,c7be1da6eb02b99c2f9edbcc75726f32.jpg,zh,train,17746,2,22164,b1bdeadd754bf29115dbfe99b4af4e01189c15034419a1cc806518573f73151b
zh-022187,8b28e8a0c6c81219232b73f6ea16332d.jpg,zh,train,17747,0,22165,771054b919ea0f1aa9806e991dcf7ef29750a51d0d3a2d402825670534fe4f8f
zh-022188,18a6801c74464cc628d185155e5ca742.jpg,zh,train,17748,1,22166,fe8655e99626c85addac9d4175c609ffefaad76336335bcb3542d27eae992d76
zh-022189,bce2251c8031513bcedccb62a3dd3511.jpg,zh,train,17749,0,22167,9b8f3c4834496434a7ab7262243b01e2280853c6fda23815e1892c1ff5cc25b5
zh-022190,1edf1d0c11bb8a8ed58c494b69c1ff9b.jpg,zh,train,17750,2,22168,0b96cc567f89007de3d90c84a4aa857477ab946c69ac3171916017b29f999890
zh-022192,de483f0d4d3916b5cf6d3a5af05eb04d.jpg,zh,train,17751,2,22170,b6d91f3644365cf68a3891d4e3826df6a538ac9e0782db7e239dee6feba9929b
zh-022193,b5101eef1b15f78a409a918f7d17ddf7.jpg,zh,train,17752,1,22171,d5143f1a35d79fbbe69998dcec0ef6f927020d4b28051addb36d455053a7e240
zh-022196,30ddfffbd42f3755730f156b53e887ab.jpg,zh,train,17753,1,22174,1aea443aeda34007f29fe18172166154d066b05ba558b5b90d20fccde9333fa0
zh-022197,e80d1869505b3c161fdfe47e98a4549e.jpg,zh,train,17754,1,22175,39c15923fc8149b2b48399fbb1caa53e36bc76f0528393c36b8f86ac34a6b39e
zh-022198,1717043bc629f2e0fbd809dfbf8a8096.jpg,zh,train,17755,1,22176,54293e427c938639af27eb80671c27425449c8097a7c8a1143443592480539a9
zh-022199,ea9ca487e3f324aec15224a87242eddf.jpg,zh,train,17756,1,22177,94c7457f7e2403c1860aa0c1ce8036f59dd50a4f3ac77a89697ca0e59d0b647b
zh-022200,67b4a632882b030e2624cc23807e50e0.jpg,zh,train,17757,1,22178,e02d13b14f01248771c65099cbf2ff0e16961422e38f3b0fafbca8111c9345e5
zh-022201,643a4f15d2a5731b96e21a634a0369ec.jpg,zh,train,17758,1,22179,61f2000a5595bdaa67a5694fb0283967acb0844860e46638a65208dfc3043797
zh-022202,926afcbd382a1da038031b7feb8ae685.jpg,zh,train,17759,1,22180,cb0fb38524f56d819b7aeabda23e6b2824bfa8784381b0bd240212098cf9d77b
zh-022204,b8e780135d131fed8ca59f0b42acd225.jpg,zh,train,17760,0,22182,a32a9946f2b4f0e0d660283a6e0310bb2458ce0c747814027efa42eda24cf33a
zh-022205,7ea54974865e9c5b931193f902b27dd9.jpg,zh,train,17761,1,22183,0f3b462e438138b3d9d6f7ab601ecebab9199f3c0d80d1aaaa01442ac04ed657
zh-022206,5a52efd3d8c59ad9c6e503bf5db7a865.jpg,zh,train,17762,0,22184,efe609705075db0905f3442840282135c56857c6e8fdbf4dd5e07798c636a50a
zh-022207,34ef0cdc5c92d62d04d0e31acf8d08e1.jpg,zh,train,17763,2,22185,ae8b5704ef2ad130c9533e4287ac2e8a8a79b54f94783586dba459e7d4b8f14f
zh-022208,3e276150f81db917be2f3f0e3b681160.jpg,zh,train,17764,1,22186,aad7e2304325057d0d98a6752f7e421696ea59a520f2b0372f410a4582b7aeca
zh-022209,3f2a6a414083761b519d6a5473d72514.jpg,zh,train,17765,0,22187,a4e576dcac1c0c5571fba1c5452906fd9480bbf3885d14d03eb28da087a125f3
zh-022210,94190a5655401690f59dfae5d8b88bd4.jpg,zh,train,17766,1,22188,416e4fe7f798e9e074027198aac2cc9247dddf5e2f07d512728ef19978b971ac
zh-022211,310e15dd6a968d476746d6aac1bc114f.jpg,zh,train,17767,1,22189,de2222a5827c0528e0758ed4ab12aa0c20420f7c7b716a1d733b35c851a8c65e
zh-022213,13554045432f4cb9d7f83bb82531df6e.jpg,zh,train,17768,0,22191,9d0ed900332a31ff1db230a23942dc71cb69bfd9947993f2250d039485fec06d
zh-022215,f7483fc55233eb10883ddd6c2b51eb43.jpg,zh,train,17769,0,22193,fc9ba7dfd6936cd7de7c94b349a2b1560ede0b83d07be302ee2e5c7d7a77bca9
zh-022216,bd55b5b988c05ff5c47b4cd51cab4299.jpg,zh,train,17770,0,22194,daf8d0c2ef46213f3f75c734f9872df776286dda528b76ef0f0cfa8975f1d143
zh-022219,8b5235c256f3af687874475a54069550.jpg,zh,train,17771,2,22197,c8297f16f6b752548c284ece7265fc5020a9474f24b41bf774e589cfc2b93d8e
zh-022221,233d4d560558302d79e96426288b4d7d.jpg,zh,train,17772,1,22199,48a3834c7136b55da124048437b12da0cd84d17c737c23c398ab52b8fa07bbe2
zh-022222,8b38c8550fead9ae21cfffcd1c47c556.jpg,zh,train,17773,1,22200,73e2798ee38490290ebef5da720359b1b64e334ad5f70eeab1e4af65a1ed0841
zh-022223,16fceb31ddb278ce2950adeec24e56bb.jpg,zh,train,17774,1,22201,54b8fe2e14c9904c9e8a9d154c529ae4c90d461b877bc2779a9b8fb19ca645ae
zh-022224,76a9f6bad6c625eb82a4ade9f12fe1a1.jpg,zh,train,17775,2,22202,642ac4e1077f0bc15a7ea0c939f0ec7e95353f8bf80aa6cac37b57a3f291d8ee
zh-022225,6c445579194bddf0449b71d1eac00a45.jpg,zh,train,17776,1,22203,806b98c1233ccbb44a2b8c868d7ef2d391f2a088c8e616a061384aa21b8804a8
zh-022226,59cb27088e0f90a1107e04c365bb8750.jpg,zh,train,17777,1,22204,ba0672b41e908a72bf88b30c2456d76a817b3d807a8a00b1b02672b4ef6f0cb3
zh-022227,3b499437baf84c0c22948d8dd9b385bf.jpg,zh,train,17778,0,22205,01b6762043e0439f468c26006fb431aec7c8041f98f5644b2d92ad29edf4f677
zh-022228,5c7dffe9654b937c0f38cf32ca64e497.jpg,zh,train,17779,1,22206,00c01b178eb3e3dbcdd2d645be57439a4308fdc1e6208c667031a02cc71a1395
zh-022229,6e0b9b21f83a769ef42e226e83f12729.jpg,zh,train,17780,0,22207,919a397aa2191e2c3399b46bb10d13efe607d3aafecef9f994706140161d74a5
zh-022230,4ff81fc519ab39305ba2ad7e6af55cff.jpg,zh,train,17781,1,22208,3cbe4f8fa6581de89cf6cba7e62b54dcce8695a1efe38a63913fcc06769923bd
zh-022231,0da016ec8713fdccf3360edd3d903aa1.jpg,zh,train,17782,2,22209,6a420f03ff2054e187f9f5f80466492ab5e310f77b55901b64a393717976598c
zh-022232,72eafc91dd7893a7826b9141fb93d118.jpg,zh,train,17783,2,22210,22a1235f83415b0081ecbb4f3bb800df1d1d714e111f4ab552a69d2c9dd56484
zh-022233,e8e92a99eb3cfdb95dcc712b074efda5.jpg,zh,train,17784,1,22211,ccbcf4a12fd888b896f014e2c04b090ba126abb5dd478057dc94793e3fa834f2
zh-022234,1f7129e183e6855c7442519a9adfa334.jpg,zh,train,17785,2,22212,6a8a83f274d76e33325185db99470bee0f33f08bc4eb6de92e6e3a8d8260e27e
zh-022235,b965edffe9b8de0af9307216e89ece92.jpg,zh,train,17786,1,22213,8518616f6f83660b7d11bdba8ea695c829675a2b82fda58ceeca6b4f6966b841
zh-022236,25323838de2640690c58cd112ca28c8d.jpg,zh,train,17787,1,22214,9bfc489590792edbe98378ec9f4f50a894f2368f0ac5d0bc9fb80df3bdc7d9f5
zh-022237,0947fac49eb3b12cccc0f274ab052e25.jpg,zh,train,17788,1,22215,db244e928068fe36f3711c5dcd8272c4387762fdcbe904feb34f7bfd2093fc1b
zh-022238,c12dcdf6120402efa135993de6c11a91.jpg,zh,train,17789,2,22216,f84d04908752b8a52e3195f196d7147975c773ade9889f30cbf48adf94b39575
zh-022241,42f81fa89c7519b0b8f0e46f0ff85be8.jpg,zh,train,17790,2,22219,d9a3a325f8b8f2a8c4fe7ac484a6512103f193d13a6fe410c9ee9ae3a478b1f5
zh-022242,13e18f7cce815b324e0bf246f8e24d70.jpg,zh,train,17791,1,22220,fc2620a5b26f66271bc5cbc1607c60911be2223eb50327d5fd0fff3808761414
zh-022243,674396378aa6076548baf0afcddcde25.jpg,zh,train,17792,1,22221,50b5b0362629a160c9ae681addc03737c2aa954f0a73eb71c113d3fef2cf019f
zh-022244,1cd7ad546d87b34b7ef1d747783d4a56.jpg,zh,train,17793,0,22222,20ce0452c49c581b2b20bfcf60b3421dcd431f355ad4186cbba104b4b8f21788
zh-022246,d031ee613d23e54822df6cfbf3485c46.jpg,zh,train,17794,2,22224,45a54901f59bc65395da2a33b2391da51c5fdb08a4528feb90c2c70adbab40dd
zh-022247,17b2cef6c2481d8efd3d08359b378ec8.jpg,zh,train,17795,2,22225,b98bb10faa9c39b0441748c916c9342adf48ebddf6b315ebd4ac5b9f6273a7ad
zh-022248,080f087eaf372604b2112c3afe69b060.jpg,zh,train,17796,0,22226,5ad40ea52664edae2fdf0fe6a2f828a1638d035ead507be7e7efd6cfffa47469
zh-022249,304498c82d65c17755c34e1860fc1df0.jpeg,zh,train,17797,1,22227,bc4919e016a723935f16ecdf5e44daf4bfac589c447397a7de7bbd443472ffd2
zh-022250,0644671ea647023d88b3ff65e05f88f7.jpg,zh,train,17798,2,22228,99e2318d606bda09f304f8722ff9aa29f51273da5b38d45a158486f6af14de58
zh-022251,39aa10f04f08ec05616090319fdf5fec.jpg,zh,train,17799,1,22229,4faeed56de79d4cf4f0fbcf7a475ef11606637c024a72ee5940b9274fde123c9
zh-022252,bce652ff449b70daa4d389f0bda0a873.jpg,zh,train,17800,0,22230,c59b7096a661692cc8b0bf542177b85265cea4e0b7fdc86c6238153bc87632a9
zh-022253,d98c0cd7d4713da9feecce38ab69bdcf.jpg,zh,train,17801,1,22231,f84961f92e83fb45ccf94ea94f50ca08a9b0de0519d1e0463b1aedbccf4dfb92
zh-022256,4a143bd04d5764fdfa21fa9209604065.jpeg,zh,train,17802,1,22234,c19624d3b144cf22a7db0b7431d0cba03dd8aef44d3a85d26ff0a64f329e6df6
zh-022258,e7794f213df20880dd36fa813a8104d5.jpg,zh,train,17803,1,22236,41ebf4f62aa5fcd3ed877415bc45d7e7a6cd90cb355c7476aa120b320aeb8aaa
zh-022260,83c4c55e8fc0e5ddc4edb290060bc40a.jpg,zh,train,17804,1,22238,03ae08a786ff2d8b8ee5e54cf04088bb18ac1cd621134a30294041ec5b862bbb
zh-022261,50ab95ffd63dae41b734d421ff4e23ba.jpg,zh,train,17805,2,22239,800af92dc9fae229eaebb47176db9a68735be70f0149e27fe2c6333e39218528
zh-022262,48dbcef5d1c3dbfeee785d6eb804501e.jpg,zh,train,17806,1,22240,764e2960d0eb1276253cb793b4e206d3ab24d6fb543923396cde3304b7fa5c4a
zh-022263,8d61893eacc951fc8dc9765a45507d5d.jpg,zh,train,17807,1,22241,7d1a0476dcc16d361e42ba7ffc0fc96bd9d402d4d79b798be41584326cc3252a
zh-022264,e10d63bce41c082e0ac21a263fb4da16.jpg,zh,train,17808,2,22242,530dde51163d8af313d19c18ab1d3f4f4ba0c701b633efa11d9fa441cd949bc7
zh-022265,a35a5f4ddcc60962209ef3d2b6357903.jpg,zh,train,17809,2,22243,0cf368f72e7b11050d386c7b6985345ded4bc0ebb89babdaef6101123784c390
zh-022266,c642ac2897a4c9d2ed9bdb00574262df.jpg,zh,train,17810,2,22244,b7888e8a91b25b3b9853d86d667a780a6f40dd6baa629570d5b4a7bfbb940fb4
zh-022267,e97001248d9bb988c6f5fcf788f9a1a0.jpg,zh,train,17811,2,22245,e7abb0f2c4d7325704a7eda83514d1ea46a51e0e457455f670b6b7417d31830a
zh-022268,93889da012ee6b81b803128edfa8bdc4.jpg,zh,train,17812,1,22246,07ab1a2fea1771d208cb9f50ab8ebe0936f21ba4e980e7c7ae6f067c0c0bce03
zh-022269,669c79dd26be6f6f21304c2badcd9832.jpg,zh,train,17813,2,22247,0c1d3f8672f12962532979d3fbc9ff9f93977cd6b2d4343f722b16e27c6276c2
zh-022270,f061cf19c566c4469f49aed6d2c5126f.jpeg,zh,train,17814,0,22248,a4b8ea3191b2fc681be1410c1353b4354cd9c559c586e56ccbf3fbc48c27481d
zh-022272,61134fa667d8658e8932735b2f065c1a.jpeg,zh,train,17815,1,22250,fbcc6f4a96bfbfbd6a3566254db8078e43ddaa33284b95cf32d041af19a69dc3
zh-022273,10c5446c44f80b0c3adfdc4db5fba641.jpg,zh,train,17816,0,22251,f5b6720bbd5f1c98f4515d752c1f3d6972e0287382e3b2a14f228ba404dbf0cd
zh-022274,24bcbd5428a2c428a4f0a9621fc88d2d.jpg,zh,train,17817,0,22252,3bc12cbafd4a22be078d3d7d0cf5c7516648591de048225cbe48e1738afb9725
zh-022275,a7ac27677be2be2be49a91ee63fdaf8e.jpg,zh,train,17818,1,22253,e28e59248dd0b2fe44b800dfbf31c97a3f313fa4d050ffc6b9984695d81cafb5
zh-022276,4ef1ab101f0ecf3f0907efea5db8b755.jpg,zh,train,17819,1,22254,448664acd2554e9948195154d93450762c7e9abd93c97ff99469c6fa4db4bf3c
zh-022278,6b180fd477fbad109237f2a4cc2c0ca0.jpg,zh,train,17820,1,22256,d764b57885ae6cca1af99c3b7e9cbcb98df76551df0363184d617ba28c1dd1b5
zh-022279,ad23638eafa9cf055a2e97f5c4e85d66.jpg,zh,train,17821,1,22257,11db1d5ec008a5f526acf82368846f29d7c37aaf39208b8b3276eea26501c25f
zh-022280,90d5ba0c550e258121cb586f47c006b1.jpg,zh,train,17822,0,22258,5ebc3fa86857b043e5272bca56164033588d28b205ec085467323fa069c31fa1
zh-022281,0d62726939781a5b8647417b54f78cf0.jpg,zh,train,17823,2,22259,b1024ee63e23aacfece9dc632c84c100885840f8a9513573f23cf8a1792310e3
zh-022283,07e33795a1526b322f84b96bb7974ede.jpg,zh,train,17824,0,22261,d0e03757ebf3f0c334533b6730d1147aa03ef5ef0206e37dd13856a5cf44b310
zh-022284,56d4ec4bbc5b5813854e661425e2e129.jpg,zh,train,17825,0,22262,b1cd5f5dc60e71881622d83c2f42b56cc45fffc7a7e1adcc37ced5bfc13afe34
zh-022285,6285b9c7501758bf1a606bdd7ff18dee.jpg,zh,train,17826,2,22263,ee615a3ba82a3ebd2d09b421f8a96fbd13ad54ba72eb54d2280a037b8bbd53f8
zh-022287,0280f56866d81ff782165d2e1d0e6fcd.jpg,zh,train,17827,1,22265,797dee577c4f8318626f6dfe0f8aca493831ea37684976b54f27ec995623da49
zh-022289,d6d875d509fd58a7736a8c944b9b743b.jpg,zh,train,17828,1,22267,a9e53b48339a0005406436831a2a66646fe9add14f99c56b1e5a7b84989516bc
zh-022290,72e68d3209421dbf06e7787fd2067ff5.jpg,zh,train,17829,2,22268,38252cdad831118515f0b71dab69c8917164c943e6b3c3048fe718da67487d82
